start,end,গ্রাম পঞ্চায়েত,গ্রামের নাম ,সংসদ নং ,পাড়ার নাম ,টিউবওয়েলের ধরণ,ল্যান্ডমার্ক,মালিকের নাম,ইনস্টলেশনের তারিখ,ইনস্টলেশনের সময় জলের প্রথম স্তর,নলকূপের গভীরতা,কৃষিকাজে ব্যবহৃত টিউবওয়েলের শক্তি,টিউবওয়েলের ব্যবহার  ,টিউবওয়েলের ব্যবহার  /পানীয়,টিউবওয়েলের ব্যবহার  /গৃহস্থালী কার্যক্রম,টিউবওয়েলের ব্যবহার  /সেচ,টিউবওয়েলের ব্যবহার  /অন্যান্য,গ্রীষ্মকালে জল পাওয়া যায় না কি না,মার্চ - এপ্রিল,এপ্রিল - মে,মে - জুন,জলের গুণমান (আয়রন টেস্ট),মন্তব্য,নলকূপের ছবি,নলকূপের ছবি_URL,নলকূপের অবস্থান ,_নলকূপের অবস্থান _latitude,_নলকূপের অবস্থান _longitude,_নলকূপের অবস্থান _altitude,_নলকূপের অবস্থান _precision,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/001,10,Uttor para,পঞ্চায়েত,Vaghodhor Das,,2023-07-05,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720153241474.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5d14f856-be70-4394-81ad-8b26481e66f4%2F1720153241474.jpg,21.7843263 88.3783704 -32.0 4.766,21.7843263,88.3783704,-32,4.766,361492076,5d14f856-be70-4394-81ad-8b26481e66f4,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,36,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/002,10,Uttor para,পঞ্চায়েত,Subhas Das,,,,1200,,পানীয়,1,0,0,0,না,,,,পরিষ্কার,,1720153752920.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F6a062f2f-42f1-4bf5-bc2e-b11cd74247b4%2F1720153752920.jpg,21.7861969 88.3765142 -38.099999999999994 3.6,21.7861969,88.3765142,-38.1,3.6,361492708,6a062f2f-42f1-4bf5-bc2e-b11cd74247b4,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,37,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/003,11,Uttor para,পঞ্চায়েত,Shrikrishna Bara,,2021-07-05,,1200,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720154207073.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fdca2f227-4134-4f84-ada6-8d7d6e811e04%2F1720154207073.jpg,21.7867483 88.3737867 -41.8 3.9,21.7867483,88.3737867,-41.8,3.9,361492878,dca2f227-4134-4f84-ada6-8d7d6e811e04,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,38,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/004,11,Uttor para,পঞ্চায়েত,Sukumar Mollik,,,,1200,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720159899079.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F90fa670b-1617-4caf-b778-8fd3f34c2086%2F1720159899079.jpg,21.7819031 88.3729349 -45.9 4.8,21.7819031,88.3729349,-45.9,4.8,361493305,90fa670b-1617-4caf-b778-8fd3f34c2086,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,39,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/005,10,Dokhin para,পঞ্চায়েত,Anil kamila,,2018-07-05,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720160782512.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F2f29f3fc-501a-4326-bcc0-1e135449e10d%2F1720160782512.jpg,21.776185 88.3751167 -20.799999999999997 4.7,21.776185,88.3751167,-20.8,4.7,361493502,2f29f3fc-501a-4326-bcc0-1e135449e10d,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,40,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/006,10,Dokhin para,পঞ্চায়েত,Rekha sasmol,,2018-07-13,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720161335933.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fa233ab2c-de46-45b8-8a60-ec017b8b6876%2F1720161335933.jpg,21.7755883 88.372525 -83.5 4.3,21.7755883,88.372525,-83.5,4.3,361493823,a233ab2c-de46-45b8-8a60-ec017b8b6876,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,41,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/007,10,Dokhin para,পঞ্চায়েত,Desopren school,,2023-07-05,,1100,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720161605448.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fa2b24835-1e48-4f23-996c-47b0ece78291%2F1720161605448.jpg,21.7709264 88.3727735 -43.4 3.6,21.7709264,88.3727735,-43.4,3.6,361493978,a2b24835-1e48-4f23-996c-47b0ece78291,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,42,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/008,10,Dokhin para,পঞ্চায়েত,Nesikanta Nayek,,2022-07-05,,1200,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720161815833.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd4208ba0-33ab-441d-88c8-35f65c92c059%2F1720161815833.jpg,21.769764 88.3722601 -47.7 3.45,21.769764,88.3722601,-47.7,3.45,361494270,d4208ba0-33ab-441d-88c8-35f65c92c059,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,43,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/009,11,Dokhin para,পঞ্চায়েত,শক্তিপদ ভুঁইয়া,,2020-07-05,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720162467965.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F22fa50ba-ea52-4545-b0d4-2ba2cfea02a1%2F1720162467965.jpg,21.7712052 88.3708865 -53.8 3.55,21.7712052,88.3708865,-53.8,3.55,361494753,22fa50ba-ea52-4545-b0d4-2ba2cfea02a1,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,44,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/010,11,Uttor para,পঞ্চায়েত,S/C,,2020-07-05,,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720163384635.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fcca09fe6-85c2-4b77-8302-65f39b13c564%2F1720163384635.jpg,21.781787 88.3694982 -45.0 4.905,21.781787,88.3694982,-45,4.905,361495048,cca09fe6-85c2-4b77-8302-65f39b13c564,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,45,,,,,,,,,
2024-07-05,2024-07-18,পাথরপ্রতিমা ,DS/PP/011,11,Tatul tola,পঞ্চায়েত,Topan patra,,2024-07-05,,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720163698057.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F1da6bba5-e81c-46c4-a734-7eb9225a5a4d%2F1720163698057.jpg,21.782895 88.3663767 -61.1 4.7,21.782895,88.3663767,-61.1,4.7,361497123,1da6bba5-e81c-46c4-a734-7eb9225a5a4d,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,46,,,,,,,,,
2024-07-06,2024-07-18,পাথরপ্রতিমা ,DS/PP/012,11,Uttor para,পঞ্চায়েত,Dibakor Maity,,,,,,পানীয় অন্যান্য,1,0,0,1,না,,,,,,1720242727346.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F271351ab-b574-42dd-9144-64c328f04db7%2F1720242727346.jpg,21.7827317 88.368905 -38.3 4.4,21.7827317,88.368905,-38.3,4.4,361497786,271351ab-b574-42dd-9144-64c328f04db7,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,47,,,,,,,,,
2024-07-06,2024-07-13,পাথরপ্রতিমা ,DS/PP/013,11,Dokhin para,পঞ্চায়েত,Murari Maity,,,,,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720243099077.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F10285127-3375-41fd-84b3-b5ade5090d61%2F1720243099077.jpg,21.780415 88.3653883 -42.2 3.7,21.780415,88.3653883,-42.2,3.7,361498254,10285127-3375-41fd-84b3-b5ade5090d61,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,48,,,,,,,,,
2024-07-06,2024-07-18,পাথরপ্রতিমা ,DS/PP/016,11,Dokhin para,পঞ্চায়েত,Kajol Mondal,,2023-07-06,,700,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720244279960.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F8d8cc690-fa29-4088-abec-b781892f1bea%2F1720244279960.jpg,21.7720425 88.3655162 -25.199999999999996 4.55,21.7720425,88.3655162,-25.2,4.55,361499077,8d8cc690-fa29-4088-abec-b781892f1bea,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,49,,,,,,,,,
2024-07-06,2024-07-18,পাথরপ্রতিমা ,DS/PP/017,11,Dokhin para,পঞ্চায়েত,Jolodhor Giri,,,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720244538497.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fbff1fcdc-37b9-4f78-9896-00dd7ce70c08%2F1720244538497.jpg,21.77159 88.3682133 -22.299999999999997 3.9,21.77159,88.3682133,-22.3,3.9,361499297,bff1fcdc-37b9-4f78-9896-00dd7ce70c08,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,50,,,,,,,,,
2024-07-06,2024-07-18,পাথরপ্রতিমা ,DS/PP/018,11,Dokhin para,পঞ্চায়েত,Sukdeb jana,,2017-07-06,,900,,অন্যান্য,0,0,0,1,না,,,,কালো,,1720245099939.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fc9058b58-f3bc-4ba3-ae60-4551de63e74b%2F1720245099939.jpg,21.7769033 88.3688767 -43.099999999999994 3.9,21.7769033,88.3688767,-43.1,3.9,361499512,c9058b58-f3bc-4ba3-ae60-4551de63e74b,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,51,,,,,,,,,
2024-07-06,2024-07-18,পাথরপ্রতিমা ,DS/PP/019,11,Uttor para,পঞ্চায়েত,Ambika Maity,,,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720264971383.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F4e79d31b-f446-4fe0-8629-7c3c9a836cfa%2F1720264971383.jpg,21.7837217 88.36988 -50.1 3.9,21.7837217,88.36988,-50.1,3.9,361499742,4e79d31b-f446-4fe0-8629-7c3c9a836cfa,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,52,,,,,,,,,
2024-07-06,2024-07-18,পাথরপ্রতিমা ,DS/PP/014,12,Dokhin para,পঞ্চায়েত,Sokti Mondal,,,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720243363568.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fb3d1f1f1-19c0-4b3b-ba4e-6c806588e708%2F1720243363568.jpg,21.777825 88.3646983 -43.099999999999994 4.5,21.777825,88.3646983,-43.1,4.5,361503091,b3d1f1f1-19c0-4b3b-ba4e-6c806588e708,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,53,,,,,,,,,
2024-07-06,2024-07-18,পাথরপ্রতিমা ,DS/PP/015,12,Dokhin para,পঞ্চায়েত,Sokti Maity,,,,800,,পানীয়,1,0,0,0,না,,,,পরিষ্কার,,1720243747644.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F010a3941-07a8-4d1b-887d-5a9f157b3c20%2F1720243747644.jpg,21.7740517 88.3638317 -80.6 3.9,21.7740517,88.3638317,-80.6,3.9,361503554,010a3941-07a8-4d1b-887d-5a9f157b3c20,2024-07-18,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,54,,,,,,,,,
2024-06-25,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,3,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,গনেশ গিরির বাড়ির পাশে,পঞ্চায়েত,2011-06-27,600,600,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল,মে,জুন,পরিষ্কার,,1719455802541.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Feaef02f4-cd8e-43a7-a2bb-d331c3192c5f%2F1719455802541.jpg,21.7479911 88.3719016 -46.33416748046875 4.928,21.7479911,88.3719016,-46.33416748,4.928,362120810,eaef02f4-cd8e-43a7-a2bb-d331c3192c5f,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,55,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,3,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,প্রদীপ বেরা বাড়ির পাশে,পঞ্চায়েত সমিতি,2022-04-06,950,950,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল,মে,জুন,পরিষ্কার,,1719456386314.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F4ca2295c-da9f-4b38-a321-b8725da87d08%2F1719456386314.jpg,21.7484375 88.3690469 -49.057891845703125 4.868,21.7484375,88.3690469,-49.05789185,4.868,362120817,4ca2295c-da9f-4b38-a321-b8725da87d08,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,56,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,3,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,পশ্চিম পাড়া বিহারীলাল অপ্রা বিদ্যালয়,পঞ্চায়েত সমিতি,2019-01-17,1000,1000,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল,মে,জুন,পরিষ্কার,,1719456969249.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd3fbeb34-a257-4275-87b5-aad70e8d8531%2F1719456969249.jpg,21.7503928 88.3683816 -44.41754150390625 4.284,21.7503928,88.3683816,-44.4175415,4.284,362120821,d3fbeb34-a257-4275-87b5-aad70e8d8531,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,57,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,3,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,মা সেবা সমিতির পাশে,পঞ্চায়েত সমিতি,2021-04-10,950,950,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল,মে,জুন,পরিষ্কার,,1719457247420.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F465f7d53-4891-401e-bcd2-01ebe1fc630a%2F1719457247420.jpg,21.7513297 88.3682086 -50.362060546875 4.377,21.7513297,88.3682086,-50.36206055,4.377,362120824,465f7d53-4891-401e-bcd2-01ebe1fc630a,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,58,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,3,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,শ্রীহরি জানা বাড়ির পাশে,পঞ্চায়েত সমিতি,2019-04-17,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল,মে,জুন,পরিষ্কার,,1719457566524.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5870358b-cb53-47ac-b464-3ca22916f179%2F1719457566524.jpg,21.7514733 88.3708674 -45.563934326171875 3.907,21.7514733,88.3708674,-45.56393433,3.907,362120828,5870358b-cb53-47ac-b464-3ca22916f179,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,59,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,03,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,বিজয় মাঝির বাড়ির পাশে,পঞ্চায়েত সমিতি,2012-06-27,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল,মে,জুন,পরিষ্কার,,1719451988189.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F9ea6e482-14d5-444f-9c90-486f2456f012%2F1719451988189.jpg,21.7509924 88.375394 -42.47613525390625 3.863,21.7509924,88.375394,-42.47613525,3.863,362120831,9ea6e482-14d5-444f-9c90-486f2456f012,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,60,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,03,উত্তর পাড়া পশ্চিম,ব্যক্তিগত,সৌরেশ দাস,সৌরেশ দাস,2008-06-11,400,400,,পানীয়,1,0,0,0,না,,,,হালকা বাদামী,,1719452781676.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5034d8ca-7cf6-4bc2-8a8c-efd5a33e53d8%2F1719452781676.jpg,21.7496336 88.3739263 -47.5887451171875 4.74,21.7496336,88.3739263,-47.58874512,4.74,362120835,5034d8ca-7cf6-4bc2-8a8c-efd5a33e53d8,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,61,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,3,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,শম্ভু সাঁতরার বাড়ির পাশে,পঞ্চায়েত ,2021-05-27,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল ,মে ,জুন ,পরিষ্কার,,1719453187051.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F8489624f-f5a4-4d7f-ac69-87a4f7df27d9%2F1719453187051.jpg,21.7486376 88.3744664 -54.628814697265625 4.986,21.7486376,88.3744664,-54.6288147,4.986,362120836,8489624f-f5a4-4d7f-ac69-87a4f7df27d9,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,62,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি,3,উত্তর পাড়া পশ্চিম,পঞ্চায়েত,গোবিন্দ রানা বাড়ির পাশে,পঞ্চায়েত সমিতি ,2022-06-27,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল ,মে ,জুন ,পরিষ্কার,,1719459540990.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F49fd7810-b2d7-4769-b46d-82e5a04c550c%2F1719459540990.jpg,21.7545471 88.3698943 -48.0064697265625 4.083,21.7545471,88.3698943,-48.00646973,4.083,362120841,49fd7810-b2d7-4769-b46d-82e5a04c550c,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,63,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি ,3,উত্তর পাড়া পশ্চিম ,পঞ্চায়েত,সিদ্ধাত বেরা বাড়ির পাশে ,পঞ্চায়েত ,2019-05-10,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল ,মে ,জুন ,পরিষ্কার,,1719458833653.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F0d514016-5c0e-4488-9543-03312cd178ea%2F1719458833653.jpg,21.7550147 88.3744397 -48.025360107421875 4.431,21.7550147,88.3744397,-48.02536011,4.431,362120848,0d514016-5c0e-4488-9543-03312cd178ea,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,64,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি ,3,উত্তর পাড়া পশ্চিম ,পঞ্চায়েত,সন্তোষ মান্না বাড়ির পাশে ,পঞ্চায়েত সমিতি ,2016-06-29,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল ,মে ,জুন ,পরিষ্কার,,1719490633774.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F34f1698a-ebc6-4f8a-911e-d0fa34c68205%2F1719490633774.jpg,21.7612967 88.3781692 -45.29302978515625 4.892,21.7612967,88.3781692,-45.29302979,4.892,362120854,34f1698a-ebc6-4f8a-911e-d0fa34c68205,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,65,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি ,3,উত্তর পাড়া পশ্চিম ,পঞ্চায়েত,কুল মান্না বাড়ির পাশে ,পঞ্চায়েত ,2011-06-29,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল ,মে ,জুন ,পরিষ্কার,,1719490957724.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F4193b6c3-0366-49cc-9898-77578337b1e0%2F1719490957724.jpg,21.7616433 88.3750773 -51.33392333984375 4.651,21.7616433,88.3750773,-51.33392334,4.651,362120859,4193b6c3-0366-49cc-9898-77578337b1e0,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,66,,,,,,,,,
2024-06-27,2024-06-29,ব্রজবল্লভপুর ,রাক্ষস খালি ,3,উত্তর পাড়া পশ্চিম ,পঞ্চায়েত,কি্্কর বেজ,পঞ্চায়েত ,2015-06-27,900,900,,পানীয়,1,0,0,0,হ্যাঁ,এপ্রিল ,মে ,জুন ,পরিষ্কার,,1719492121632.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F15980f31-a9c1-46c2-811a-6ba5db6ecea6%2F1719492121632.jpg,21.7591237 88.3717452 -50.649200439453125 3.9,21.7591237,88.3717452,-50.64920044,3.9,362120873,15980f31-a9c1-46c2-811a-6ba5db6ecea6,2024-07-20,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,67,,,,,,,,,
